seq_ID	ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
MSTRG.26269::CHR7:95411703-95435028	MSTRG.26269::CHR7:95411703-95435028_ORF_1	23325	+	3	23007	23324	318	1.0493	0.208417842095188	0.338978329135045
MSTRG.26273::CHR7:95583498-95596460	MSTRG.26273::CHR7:95583498-95596460_ORF_1	12962	+	1	2623	2934	312	0.6437	-0.199055822151068	0.0173340679527204
MSTRG.26279::CHR7:96688768-96709826	MSTRG.26279::CHR7:96688768-96709826_ORF_3	21058	+	1	13714	13959	246	0.8583	-0.245394851451296	0.00848158081077412
MSTRG.26280::CHR7:97117722-97181487	MSTRG.26280::CHR7:97117722-97181487_ORF_1	63765	+	1	11911	12372	462	1.0401	0.0621093029177659	0.100314369768468
MSTRG.26280::CHR7:97117722-97181647	MSTRG.26280::CHR7:97117722-97181647_ORF_1	63925	+	1	11911	12372	462	1.0401	0.0621093029177659	0.0995253655195757
MSTRG.26282::CHR7:97966089-97972359	MSTRG.26282::CHR7:97966089-97972359_ORF_1	6270	+	2	593	883	291	1.2143	0.26995434710669	0.712473861562186
MSTRG.26282::CHR7:97966376-97972359	MSTRG.26282::CHR7:97966376-97972359_ORF_1	5983	+	3	306	596	291	1.2143	0.26995434710669	0.715686766751701
MSTRG.26292::CHR7:98106873-98209606	MSTRG.26292::CHR7:98106873-98209606_ORF_1	102733	+	1	84634	87831	3198	1.072	0.290323035923585	0.999999999999133
MSTRG.26294::CHR7:98229043-98252175	MSTRG.26294::CHR7:98229043-98252175_ORF_1	23132	+	1	1981	3066	1086	0.8362	0.0505372288098713	0.998058438462564
MSTRG.26295::CHR7:98252378-98291524	MSTRG.26295::CHR7:98252378-98291524_ORF_1	39146	+	1	31657	32307	651	0.4729	-0.00340418417448695	0.253101897703108
MSTRG.26295::CHR7:98281685-98293217	MSTRG.26295::CHR7:98281685-98293217_ORF_1	11532	+	1	2350	3000	651	0.4729	-0.00340418417448695	0.60634501588713
MSTRG.26296::CHR7:98291649-98310593	MSTRG.26296::CHR7:98291649-98310593_ORF_2	18944	+	3	16353	16751	399	0.9489	0.0539996400248887	0.309048875831355
MSTRG.26296::CHR7:98291661-98401068	MSTRG.26296::CHR7:98291661-98401068_ORF_2	109407	+	1	88645	89214	570	1.0085	-0.0568296535442371	0.0131415644281467
MSTRG.26299::CHR7:98878499-99036477	MSTRG.26299::CHR7:98878499-99036477_ORF_1	157978	+	1	132064	132810	747	0.8104	0.0713031546107456	0.00733997889158136
MSTRG.26299::CHR7:98878559-99013243	MSTRG.26299::CHR7:98878559-99013243_ORF_1	134684	+	1	132004	132750	747	0.8104	0.0713031546107456	0.0258359577965433
MSTRG.26299::CHR7:98878888-99013243	MSTRG.26299::CHR7:98878888-99013243_ORF_1	134355	+	2	131675	132421	747	0.8104	0.0713031546107456	0.0262938885832186
MSTRG.26299::CHR7:98878903-99013243	MSTRG.26299::CHR7:98878903-99013243_ORF_1	134340	+	2	131660	132406	747	0.8104	0.0713031546107456	0.0263149540726651
MSTRG.26303::CHR7:99027443-99042236	MSTRG.26303::CHR7:99027443-99042236_ORF_1	14793	+	1	10459	10890	432	0.6833	0.0145637357507965	0.203811033849045
MSTRG.26303::CHR7:99027443-99143815	MSTRG.26303::CHR7:99027443-99143815_ORF_1	116372	+	1	97828	98337	510	1.0059	-0.112178542487464	0.00327959524045074
MSTRG.26303::CHR7:99027446-99144100	MSTRG.26303::CHR7:99027446-99144100_ORF_2	116654	+	2	115994	116653	660	0.8022	0.22453612559198	0.0622134402221056
MSTRG.26307::CHR7:99325926-99366262	MSTRG.26307::CHR7:99325926-99366262_ORF_3	40336	+	3	18243	18593	351	0.848	0.145833184917736	0.090702813161309
MSTRG.26307::CHR7:99374729-99391027	MSTRG.26307::CHR7:99374729-99391027_ORF_1	16298	+	1	13126	13845	720	0.9341	0.235961050615875	0.981746505507932
MSTRG.26307::CHR7:99374729-99394712	MSTRG.26307::CHR7:99374729-99394712_ORF_1	19983	+	1	13126	13845	720	0.9341	0.235961050615875	0.977750246465628
MSTRG.26307::CHR7:99374729-99398062	MSTRG.26307::CHR7:99374729-99398062_ORF_1	23333	+	1	13126	13845	720	0.9341	0.235961050615875	0.973383285770872
MSTRG.26308::CHR7:99394672-99408867	MSTRG.26308::CHR7:99394672-99408867_ORF_2	14195	+	2	2993	3415	423	0.979	-0.0436415758280623	0.317686891145661
MSTRG.26308::CHR7:99395994-99408597	MSTRG.26308::CHR7:99395994-99408597_ORF_2	12603	+	3	1671	2093	423	0.979	-0.0436415758280623	0.336901937909229
MSTRG.26311::CHR7:99438945-99456578	MSTRG.26311::CHR7:99438945-99456578_ORF_1	17633	+	3	14781	15272	492	0.6185	-0.0481287824647569	0.189861973401794
MSTRG.26311::CHR7:99438961-99456670	MSTRG.26311::CHR7:99438961-99456670_ORF_1	17709	+	2	14765	15256	492	0.6185	-0.0481287824647569	0.189221829782919
MSTRG.26310::CHR7:99458308-99466164	MSTRG.26310::CHR7:99458308-99466164_ORF_1	7856	+	2	2690	3028	339	0.7926	0.00744441379169352	0.155884770806947
MSTRG.26315::CHR7:99504674-99533822	MSTRG.26315::CHR7:99504674-99533822_ORF_1	29148	+	3	26505	27575	1071	0.768	0.0556799919790955	0.9960917427556
MSTRG.26317::CHR7:99558543-99564703	MSTRG.26317::CHR7:99558543-99564703_ORF_2	6160	+	3	3753	4115	363	1.0247	0.0771315885380654	0.473848523490112
MSTRG.26317::CHR7:99558717-99575536	MSTRG.26317::CHR7:99558717-99575536_ORF_1	16819	+	3	13881	14867	987	0.9771	0.0417048531860596	0.997303187480049
MSTRG.26317::CHR7:99558767-99564703	MSTRG.26317::CHR7:99558767-99564703_ORF_2	5936	+	1	3529	3891	363	1.0247	0.0771315885380654	0.476911620608283
MSTRG.26317::CHR7:99558861-99564686	MSTRG.26317::CHR7:99558861-99564686_ORF_2	5825	+	3	3435	3797	363	1.0247	0.0771315885380654	0.478430152840763
MSTRG.26320::CHR7:99648197-99679953	MSTRG.26320::CHR7:99648197-99679953_ORF_1	31756	+	1	21958	22392	435	0.6601	-0.143506411197824	0.035627135984552
MSTRG.26321::CHR7:99890642-99909598	MSTRG.26321::CHR7:99890642-99909598_ORF_2	18956	+	3	6462	6791	330	0.7841	0.100547462029743	0.134375230887323
MSTRG.26322::CHR7:100015598-100041688	MSTRG.26322::CHR7:100015598-100041688_ORF_1	26090	+	3	17700	18599	900	0.8671	0.269542429836872	0.995656389130366
MSTRG.26323::CHR7:100049793-100064255	MSTRG.26323::CHR7:100049793-100064255_ORF_1	14462	+	2	7214	7657	444	1.3096	0.383608051162271	0.960387216718894
MSTRG.26323::CHR7:100049793-100065006	MSTRG.26323::CHR7:100049793-100065006_ORF_2	15213	+	2	7214	7657	444	1.3096	0.383608051162271	0.958790602962412
MSTRG.26323::CHR7:100049793-100065008	MSTRG.26323::CHR7:100049793-100065008_ORF_2	15215	+	2	7214	7657	444	1.3096	0.383608051162271	0.958786269847139
MSTRG.26323::CHR7:100049793-100065011	MSTRG.26323::CHR7:100049793-100065011_ORF_2	15218	+	2	7214	7657	444	1.3096	0.383608051162271	0.958779769356652
MSTRG.26323::CHR7:100049793-100065034	MSTRG.26323::CHR7:100049793-100065034_ORF_2	15241	+	2	7214	7657	444	1.3096	0.383608051162271	0.95872989965497
MSTRG.26325::CHR7:100088968-100091750	MSTRG.26325::CHR7:100088968-100091750_ORF_5	2782	+	2	2570	2782	213	1.1666	0.295856907179084	0.554479171034139
MSTRG.26325::CHR7:100088992-100091750	MSTRG.26325::CHR7:100088992-100091750_ORF_5	2758	+	2	2546	2758	213	1.1666	0.295856907179084	0.554804229635121
MSTRG.26326::CHR7:100093315-100101310	MSTRG.26326::CHR7:100093315-100101310_ORF_2	7995	+	1	7102	7635	534	0.7372	0.125160155704976	0.732665571953889
MSTRG.26326::CHR7:100093315-100101370	MSTRG.26326::CHR7:100093315-100101370_ORF_2	8055	+	1	7102	7635	534	0.7372	0.125160155704976	0.732020701533787
MSTRG.26327::CHR7:100100913-100109039	MSTRG.26327::CHR7:100100913-100109039_ORF_1	8126	+	1	6547	7056	510	0.8724	0.145333215625185	0.789343291698726
MSTRG.26328::CHR7:100107077-100119317	MSTRG.26328::CHR7:100107077-100119317_ORF_1	12240	+	2	383	892	510	0.8724	0.145333215625185	0.749396388343874
MSTRG.26328::CHR7:100107167-100119317	MSTRG.26328::CHR7:100107167-100119317_ORF_1	12150	+	2	293	802	510	0.8724	0.145333215625185	0.750322012648741
MSTRG.26328::CHR7:100107923-100119317	MSTRG.26328::CHR7:100107923-100119317_ORF_1	11394	+	3	4113	4400	288	0.9345	-0.0417707244690607	0.0942134054652755
MSTRG.26332::CHR7:100130963-100154203	MSTRG.26332::CHR7:100130963-100154203_ORF_1	23240	+	3	22050	22766	717	0.5546	0.0702140341163486	0.77847043152536
MSTRG.26332::CHR7:100148937-100154010	MSTRG.26332::CHR7:100148937-100154010_ORF_1	5073	+	2	4076	4792	717	0.5546	0.0702140341163486	0.904899939006745
MSTRG.26332::CHR7:100148993-100154010	MSTRG.26332::CHR7:100148993-100154010_ORF_1	5017	+	3	4020	4736	717	0.5546	0.0702140341163486	0.905163850193702
MSTRG.26334::CHR7:100154823-100157452	MSTRG.26334::CHR7:100154823-100157452_ORF_3	2629	+	3	312	632	321	0.9803	0.12501214801448	0.439428362883558
MSTRG.26336::CHR7:100202312-100272214	MSTRG.26336::CHR7:100202312-100272214_ORF_2	69902	+	2	17831	18355	525	0.6828	0.170722259256896	0.0833265612268622
MSTRG.26336::CHR7:100208133-100271983	MSTRG.26336::CHR7:100208133-100271983_ORF_2	63850	+	1	12010	12534	525	0.6828	0.170722259256896	0.112431152612988
MSTRG.26336::CHR7:100212021-100246853	MSTRG.26336::CHR7:100212021-100246853_ORF_1	34832	+	1	8122	8646	525	0.6828	0.170722259256896	0.383421435318172
MSTRG.26338::CHR7:100330207-100335928	MSTRG.26338::CHR7:100330207-100335928_ORF_5	5721	+	1	5500	5721	222	0.8574	0.208664025757575	0.192064831878775
MSTRG.26340::CHR7:100336124-100358989	MSTRG.26340::CHR7:100336124-100358989_ORF_1	22865	+	2	16469	16957	489	0.7828	0.211810922414403	0.592040668150986
MSTRG.26340::CHR7:100336124-100359008	MSTRG.26340::CHR7:100336124-100359008_ORF_1	22884	+	2	16469	16957	489	0.7828	0.211810922414403	0.59178902101817
MSTRG.26340::CHR7:100336124-100367663	MSTRG.26340::CHR7:100336124-100367663_ORF_2	31539	+	2	16469	16957	489	0.7828	0.211810922414403	0.474223205702592
MSTRG.26340::CHR7:100336124-100376234	MSTRG.26340::CHR7:100336124-100376234_ORF_5	40110	+	2	37988	38419	432	0.8653	0.296853608040038	0.398814040673761
MSTRG.26340::CHR7:100336124-100395016	MSTRG.26340::CHR7:100336124-100395016_ORF_3	58892	+	2	16469	16957	489	0.7828	0.211810922414403	0.167562934583677
MSTRG.26340::CHR7:100353028-100359039	MSTRG.26340::CHR7:100353028-100359039_ORF_4	6011	+	3	5730	6011	282	1.1171	0.264781065713864	0.611704490551095
MSTRG.26340::CHR7:100353028-100367663	MSTRG.26340::CHR7:100353028-100367663_ORF_3	14635	+	3	5730	6113	384	0.9873	0.26274423176892	0.659927732503217
MSTRG.26340::CHR7:100353028-100374314	MSTRG.26340::CHR7:100353028-100374314_ORF_4	21286	+	3	5730	6113	384	0.9873	0.26274423176892	0.574024282778276
MSTRG.26340::CHR7:100353028-100377642	MSTRG.26340::CHR7:100353028-100377642_ORF_5	24614	+	3	21084	21515	432	0.8653	0.296853608040038	0.608081837151912
MSTRG.26340::CHR7:100353028-100399302	MSTRG.26340::CHR7:100353028-100399302_ORF_1	46274	+	3	28653	29219	567	0.4846	0.142872150212143	0.184707507505502
MSTRG.26340::CHR7:100353735-100376260	MSTRG.26340::CHR7:100353735-100376260_ORF_4	22525	+	1	20377	20808	432	0.8653	0.296853608040038	0.635016529555123
MSTRG.26343::CHR7:100428796-100431482	MSTRG.26343::CHR7:100428796-100431482_ORF_1	2686	+	2	1223	2686	1464	0.8764	0.29733192066149	0.999998201558493
MSTRG.26343::CHR7:100428796-100434118	MSTRG.26343::CHR7:100428796-100434118_ORF_1	5322	+	2	1223	2935	1713	0.7939	0.28680723500019	0.99999981841847
MSTRG.26345::CHR7:100435281-100436578	MSTRG.26345::CHR7:100435281-100436578_ORF_1	1297	+	3	318	935	618	0.9466	0.134540145874053	0.95664386653561
MSTRG.26347::CHR7:100463358-100479169	MSTRG.26347::CHR7:100463358-100479169_ORF_2	15811	+	2	15197	15673	477	0.762	0.117343078195889	0.49499412073488
MSTRG.26347::CHR7:100466537-100479169	MSTRG.26347::CHR7:100466537-100479169_ORF_2	12632	+	3	12018	12494	477	0.762	0.117343078195889	0.53849478202538
MSTRG.26349::CHR7:100543477-100546569	MSTRG.26349::CHR7:100543477-100546569_ORF_3	3092	+	1	1807	1959	153	0.7803	-0.0687127156874033	0.017750493361883
MSTRG.26350::CHR7:100574708-100582453	MSTRG.26350::CHR7:100574708-100582453_ORF_1	7745	+	2	3002	3583	582	0.6608	0.0261521136681255	0.667020537961467
MSTRG.26355::CHR7:100676120-100678810	MSTRG.26355::CHR7:100676120-100678810_ORF_4	2690	+	1	1411	1662	252	0.8621	0.224444585000743	0.305157262046854
MSTRG.26355::CHR7:100676222-100678810	MSTRG.26355::CHR7:100676222-100678810_ORF_4	2588	+	1	1309	1560	252	0.8621	0.224444585000743	0.306344427236704
MSTRG.26356::CHR7:100679506-100684591	MSTRG.26356::CHR7:100679506-100684591_ORF_3	5085	+	3	3738	4070	333	1.376	0.135407809913364	0.765528889756349
MSTRG.26361::CHR7:100828576-100829037	MSTRG.26361::CHR7:100828576-100829037_ORF_1	461	+	3	102	302	201	1.0906	-0.10024401717791	0.0791582097700742
MSTRG.26360::CHR7:100852776-100861230	MSTRG.26360::CHR7:100852776-100861230_ORF_4	8454	+	3	7074	7373	300	1.1992	0.198714139668259	0.599650911801783
MSTRG.26363::CHR7:100867388-100873453	MSTRG.26363::CHR7:100867388-100873453_ORF_1	6065	+	3	921	1577	657	0.6414	0.0287645494934095	0.828483950358974
MSTRG.26363::CHR7:100867497-100870743	MSTRG.26363::CHR7:100867497-100870743_ORF_1	3246	+	2	812	1468	657	0.6414	0.0287645494934095	0.849347172884509
MSTRG.26364::CHR7:100875110-100884552	MSTRG.26364::CHR7:100875110-100884552_ORF_1	9442	+	2	7259	7840	582	0.5339	-0.0328004051426031	0.45177670795669
MSTRG.26364::CHR7:100875184-100884239	MSTRG.26364::CHR7:100875184-100884239_ORF_1	9055	+	3	7185	7766	582	0.5339	-0.0328004051426031	0.457037473828161
MSTRG.26364::CHR7:100875184-100888373	MSTRG.26364::CHR7:100875184-100888373_ORF_4	13189	+	1	11503	11826	324	0.8524	0.316088960286551	0.482426403577839
MSTRG.26364::CHR7:100885294-100888373	MSTRG.26364::CHR7:100885294-100888373_ORF_2	3079	+	2	935	1183	249	1.218	0.528713208069959	0.899843104448917
MSTRG.26370::CHR7:101085222-101097967	MSTRG.26370::CHR7:101085222-101097967_ORF_1	12745	+	3	2091	4358	2268	1.1543	0.48470231081884	0.999999999952345
MSTRG.26372::CHR7:101154475-101161202	MSTRG.26372::CHR7:101154475-101161202_ORF_2	6727	+	3	4470	4847	378	1.0694	0.302458098898698	0.825412665963176
MSTRG.26377::CHR7:101232093-101245048	MSTRG.26377::CHR7:101232093-101245048_ORF_1	12955	+	1	127	606	480	0.8121	0.0322753954963814	0.456764847593039
MSTRG.26377::CHR7:101232132-101245081	MSTRG.26377::CHR7:101232132-101245081_ORF_1	12949	+	1	88	567	480	0.8121	0.0322753954963814	0.456846480700729
MSTRG.26377::CHR7:101232404-101245048	MSTRG.26377::CHR7:101232404-101245048_ORF_1	12644	+	2	7355	7828	474	0.8122	0.0220533954633733	0.429195767642391
MSTRG.26380::CHR7:101354490-101355082	MSTRG.26380::CHR7:101354490-101355082_ORF_1	592	+	2	425	550	126	0.7245	-0.109871023354955	0.00975147978342054
MSTRG.26381::CHR7:101357293-101363102	MSTRG.26381::CHR7:101357293-101363102_ORF_1	5809	+	3	2847	3296	450	0.9021	-0.12319048635053	0.320745403285685
MSTRG.26384::CHR7:101814410-101815596	MSTRG.26384::CHR7:101814410-101815596_ORF_1	1186	+	2	458	862	405	0.6342	0.02186981821147	0.260466406859257
MSTRG.26385::CHR7:101815959-102258233	MSTRG.26385::CHR7:101815959-102258233_ORF_1	442274	+	2	385241	386326	1086	1.0964	0.387412161482818	1.01708520362489e-06
MSTRG.26385::CHR7:101816007-102283932	MSTRG.26385::CHR7:101816007-102283932_ORF_1	467925	+	2	385193	386278	1086	1.0964	0.387412161482818	2.49191039873085e-07
MSTRG.26394::CHR7:102396362-102425446	MSTRG.26394::CHR7:102396362-102425446_ORF_1	29084	+	3	24225	24824	600	0.5314	-0.0342905738965716	0.252226886054729
MSTRG.26394::CHR7:102396362-102426666	MSTRG.26394::CHR7:102396362-102426666_ORF_1	30304	+	3	29142	29786	645	0.606	-0.0234994081058291	0.418831892329993
MSTRG.26398::CHR7:102433574-102459735	MSTRG.26398::CHR7:102433574-102459735_ORF_4	26161	+	3	12945	13478	534	1.3676	0.700854440186952	0.996593614782571
MSTRG.26399::CHR7:102456833-102464857	MSTRG.26399::CHR7:102456833-102464857_ORF_5	8024	+	1	688	999	312	1.1521	0.213605655949863	0.620070191569956
MSTRG.26400::CHR7:102465151-102473168	MSTRG.26400::CHR7:102465151-102473168_ORF_1	8017	+	1	4249	4827	579	0.7404	0.0310744006634034	0.721221142318308
MSTRG.26403::CHR7:102527853-102529699	MSTRG.26403::CHR7:102527853-102529699_ORF_4	1846	+	3	93	248	156	0.9791	-0.0339743349150045	0.0467327790810035
MSTRG.26404::CHR7:102530010-102671601	MSTRG.26404::CHR7:102530010-102671601_ORF_2	141591	+	3	30459	31046	588	1.0621	0.256745518265189	0.0220008706583564
MSTRG.26404::CHR7:102538340-102671782	MSTRG.26404::CHR7:102538340-102671782_ORF_2	133442	+	1	22129	22716	588	1.0621	0.256745518265189	0.0339736243614424
MSTRG.26404::CHR7:102538416-102643232	MSTRG.26404::CHR7:102538416-102643232_ORF_2	104816	+	3	22053	22640	588	1.0621	0.256745518265189	0.144549464611479
MSTRG.26411::CHR7:102853908-102854362	MSTRG.26411::CHR7:102853908-102854362_ORF_1	454	+	1	226	408	183	0.9209	-0.0275396499689642	0.0573981930713442
MSTRG.26416::CHR7:103086638-103099749	MSTRG.26416::CHR7:103086638-103099749_ORF_1	13111	+	1	5812	6021	210	1.1762	0.0906211146391993	0.168896945092971
MSTRG.26420::CHR7:103149680-103314686	MSTRG.26420::CHR7:103149680-103314686_ORF_2	165006	+	3	96126	96959	834	0.8373	0.0947296520639516	0.0165581638531674
MSTRG.26420::CHR7:103244605-103312415	MSTRG.26420::CHR7:103244605-103312415_ORF_1	67810	+	1	1201	2034	834	0.8373	0.0947296520639516	0.776468139360403
MSTRG.26420::CHR7:103300170-103312351	MSTRG.26420::CHR7:103300170-103312351_ORF_3	12181	+	2	9278	9541	264	0.5471	-0.2228032124221	0.00663401068591818
MSTRG.26425::CHR7:103312521-103344778	MSTRG.26425::CHR7:103312521-103344778_ORF_2	32257	+	3	18261	18602	342	0.9016	-0.126831870188285	0.031291096680489
MSTRG.26420::CHR7:103344253-103368859	MSTRG.26420::CHR7:103344253-103368859_ORF_4	24606	+	2	23210	23434	225	0.8351	-0.145276983071844	0.00934747436695343
MSTRG.26420::CHR7:103347659-103368859	MSTRG.26420::CHR7:103347659-103368859_ORF_4	21200	+	2	53	250	198	0.5704	0.203714153396085	0.0272979923913929
MSTRG.26420::CHR7:103347659-103394105	MSTRG.26420::CHR7:103347659-103394105_ORF_1	46446	+	3	33348	34406	1059	0.7563	-0.327548023012572	0.89013857529234
MSTRG.26445::CHR7:105116376-105388894	MSTRG.26445::CHR7:105116376-105388894_ORF_1	272518	+	3	244827	245462	636	0.6066	0.0147993248177673	1.40610127633942e-06
MSTRG.26446::CHR7:105142039-105142477	MSTRG.26446::CHR7:105142039-105142477_ORF_1	438	+	3	150	302	153	1.0182	0.00297148818988585	0.068317338893326
MSTRG.26461::CHR7:105911038-105923123	MSTRG.26461::CHR7:105911038-105923123_ORF_4	12085	+	1	6160	6375	216	0.8279	-0.203311674610127	0.0114937028294376
MSTRG.26463::CHR7:106250052-106284934	MSTRG.26463::CHR7:106250052-106284934_ORF_2	34882	+	2	34427	34807	381	1.0483	0.0560798990505419	0.178788228592829
MSTRG.26470::CHR7:106775075-106780942	MSTRG.26470::CHR7:106775075-106780942_ORF_2	5867	+	1	1936	2178	243	0.8715	-0.0506840063442214	0.0609451044005569
MSTRG.26470::CHR7:106775075-106782410	MSTRG.26470::CHR7:106775075-106782410_ORF_2	7335	+	1	1936	2178	243	0.8715	-0.0506840063442214	0.0564980277834211
MSTRG.26479::CHR7:107563998-107577656	MSTRG.26479::CHR7:107563998-107577656_ORF_5	13658	+	2	6434	6646	213	1.084	0.0318932880860534	0.0941401463770384
MSTRG.26479::CHR7:107564030-107577656	MSTRG.26479::CHR7:107564030-107577656_ORF_5	13626	+	3	6402	6614	213	1.084	0.0318932880860534	0.0942898814357803
MSTRG.26479::CHR7:107580351-107618615	MSTRG.26479::CHR7:107580351-107618615_ORF_1	38264	+	1	36334	36705	372	0.4897	-0.125803304376727	0.00784490551757336
MSTRG.26484::CHR7:107891216-107919713	MSTRG.26484::CHR7:107891216-107919713_ORF_1	28497	+	3	16308	16784	477	0.512	-0.351210695471475	0.0118826777171093
MSTRG.26484::CHR7:107903502-107919713	MSTRG.26484::CHR7:107903502-107919713_ORF_1	16211	+	2	4022	4498	477	0.512	-0.351210695471475	0.0230434036640551
MSTRG.26487::CHR7:107998338-108001735	MSTRG.26487::CHR7:107998338-108001735_ORF_3	3397	+	2	3038	3244	207	0.9655	0.0983036695194062	0.145033660675364
MSTRG.26489::CHR7:108147661-108209603	MSTRG.26489::CHR7:108147661-108209603_ORF_1	61942	+	1	15520	15873	354	0.6297	-0.118817692188949	0.00297451179435486
MSTRG.26489::CHR7:108148116-108194173	MSTRG.26489::CHR7:108148116-108194173_ORF_1	46057	+	2	15065	15418	354	0.6297	-0.118817692188949	0.00707771303333772
MSTRG.26489::CHR7:108148116-108194429	MSTRG.26489::CHR7:108148116-108194429_ORF_1	46313	+	2	15065	15418	354	0.6297	-0.118817692188949	0.00697974714056042
MSTRG.26489::CHR7:108197994-108243420	MSTRG.26489::CHR7:108197994-108243420_ORF_1	45426	+	2	20126	20875	750	0.7442	0.0959859063968577	0.771968557470228
MSTRG.26489::CHR7:108197994-108328655	MSTRG.26489::CHR7:108197994-108328655_ORF_1	130661	+	2	20126	20875	750	0.7442	0.0959859063968577	0.0306473085102515
MSTRG.26489::CHR7:108197994-108456321	MSTRG.26489::CHR7:108197994-108456321_ORF_2	258327	+	2	20126	20875	750	0.7442	0.0959859063968577	2.88268755916945e-05
MSTRG.26516::CHR7:113117256-113118554	MSTRG.26516::CHR7:113117256-113118554_ORF_1	1298	+	3	192	338	147	1.0091	0.0462763912574068	0.0761606266246216
MSTRG.26517::CHR7:114921758-115015961	MSTRG.26517::CHR7:114921758-115015961_ORF_2	94203	+	1	42718	43146	429	0.4761	-0.129369520653292	0.000649902063932632
MSTRG.26517::CHR7:114921822-115019202	MSTRG.26517::CHR7:114921822-115019202_ORF_2	97380	+	3	42654	43082	429	0.4761	-0.129369520653292	0.000546058774871816
MSTRG.26517::CHR7:114922358-115019202	MSTRG.26517::CHR7:114922358-115019202_ORF_2	96844	+	1	42118	42546	429	0.4761	-0.129369520653292	0.00056233620172102
MSTRG.26517::CHR7:114923063-115015961	MSTRG.26517::CHR7:114923063-115015961_ORF_2	92898	+	1	41413	41841	429	0.4761	-0.129369520653292	0.00069807621801431
MSTRG.26517::CHR7:114923188-115019202	MSTRG.26517::CHR7:114923188-115019202_ORF_2	96014	+	2	41288	41716	429	0.4761	-0.129369520653292	0.000588503969942912
MSTRG.26519::CHR7:116250448-116258759	MSTRG.26519::CHR7:116250448-116258759_ORF_2	8311	+	1	1336	1593	258	0.9269	0.00485573363672555	0.102193438700255
MSTRG.26520::CHR7:116416396-116499517	MSTRG.26520::CHR7:116416396-116499517_ORF_2	83121	+	2	58337	58750	414	0.7122	-0.12525222237967	0.00233046532164943
MSTRG.26522::CHR7:116499033-116506353	MSTRG.26522::CHR7:116499033-116506353_ORF_1	7320	+	2	749	1276	528	0.7449	0.290675512536244	0.881739747776194
MSTRG.26522::CHR7:116499074-116508541	MSTRG.26522::CHR7:116499074-116508541_ORF_1	9467	+	3	708	1235	528	0.7449	0.290675512536244	0.868902142916427
MSTRG.26522::CHR7:116499779-116506353	MSTRG.26522::CHR7:116499779-116506353_ORF_1	6574	+	3	3	530	528	0.7449	0.290675512536244	0.885938863133199
MSTRG.26526::CHR7:116571151-116614820	MSTRG.26526::CHR7:116571151-116614820_ORF_5	43669	+	3	14610	14879	270	0.7943	0.00150767993433221	0.0114871877756541
MSTRG.26527::CHR7:116723979-116798377	MSTRG.26527::CHR7:116723979-116798377_ORF_1	74398	+	2	21029	22147	1119	0.8297	0.00808439183446079	0.971265873451057
MSTRG.26527::CHR7:116723988-116775072	MSTRG.26527::CHR7:116723988-116775072_ORF_1	51084	+	2	21020	22138	1119	0.8297	0.00808439183446079	0.991828122668501
MSTRG.26533::CHR7:116953502-117223907	MSTRG.26533::CHR7:116953502-117223907_ORF_5	270405	+	3	39	578	540	0.6991	0.178822686088773	2.00742063364409e-06
MSTRG.26533::CHR7:116953520-117223877	MSTRG.26533::CHR7:116953520-117223877_ORF_5	270357	+	3	21	560	540	0.6991	0.178822686088773	2.01271091475835e-06
MSTRG.26533::CHR7:116953520-117230103	MSTRG.26533::CHR7:116953520-117230103_ORF_5	276583	+	3	21	560	540	0.6991	0.178822686088773	1.4306137859835e-06
MSTRG.26540::CHR7:118184166-118192155	MSTRG.26540::CHR7:118184166-118192155_ORF_1	7989	+	1	58	363	306	0.7833	0.140533213301376	0.215835628923855
MSTRG.26542::CHR7:121348454-121364188	MSTRG.26542::CHR7:121348454-121364188_ORF_4	15734	+	1	2629	2820	192	0.7212	-0.0777264447439784	0.0106793156533186
MSTRG.26542::CHR7:121348853-121371423	MSTRG.26542::CHR7:121348853-121371423_ORF_4	22570	+	1	19762	20001	240	0.6052	0.048883349684858	0.0180199811534176
MSTRG.26542::CHR7:121348853-121396308	MSTRG.26542::CHR7:121348853-121396308_ORF_2	47455	+	2	46898	47200	303	0.5746	0.0958372450972569	0.0112253933538584
MSTRG.26542::CHR7:121348872-121364583	MSTRG.26542::CHR7:121348872-121364583_ORF_4	15711	+	3	2211	2402	192	0.7212	-0.0777264447439784	0.0106926479429854
MSTRG.26542::CHR7:121348958-121370309	MSTRG.26542::CHR7:121348958-121370309_ORF_3	21351	+	1	19657	19896	240	0.6052	0.048883349684858	0.0192416211619394
MSTRG.26542::CHR7:121382954-121396371	MSTRG.26542::CHR7:121382954-121396371_ORF_5	13417	+	1	10240	10488	249	1.1094	-0.00421699776798113	0.121351525953591
MSTRG.26544::CHR7:123541749-123542187	MSTRG.26544::CHR7:123541749-123542187_ORF_1	438	+	2	77	193	117	0.6316	-0.405989189506179	0.0010797428857524
MSTRG.26557::CHR7:127346789-127392118	MSTRG.26557::CHR7:127346789-127392118_ORF_4	45329	+	2	22286	22516	231	0.9154	-0.126213643382987	0.00477340757973344
MSTRG.26557::CHR7:127369164-127391786	MSTRG.26557::CHR7:127369164-127391786_ORF_1	22622	+	2	4904	5245	342	0.8292	-0.312269963923402	0.0136644938879309
